STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT22
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/2008,0.04,0,81,65,1,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/2008,1.18,0,73,59,1,1,,,1,,,1,1,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/2008,0,0,82,60,,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/2008,0,0,83,64,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/2008,0.5,0,86,64,1,1,,,1,,1,1,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/2008,0.55,0,80,64,1,1,,,1,,1,1,1,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/2008,0,0,81,63,1,,,,,,,1,,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/2008,0,0,83,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/2008,0,0,87,70,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/2008,0,0,83,65,,,,,,,,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/2008,0,0,78,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/2008,0,0,82,62,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/2008,0,0,83,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/2008,0,0,81,66,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/2008,0,0,82,68,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/2008,0,0,85,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/2008,0,0,80,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/2008,0,0,79,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/2008,0,0,84,63,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/2008,0,0,81,67,,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/2008,2.18,0,83,67,1,,,,1,,,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/2008,0,0,84,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/2008,0,0,84,64,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/2008,0,0,88,68,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/2008,0,0,83,68,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/2008,0,0,90,70,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/2008,0.28,0,86,72,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/2008,3.26,0,81,70,1,1,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/2008,0,0,80,67,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/2008,0,0,81,64,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/2008,0.45,0,75,65,1,1,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/2008,0,0,73,59,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/2008,0,0,72,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/2008,0.39,0,70,63,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/2008,0,0,81,65,1,,,,,,,1,,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/2008,0,0,88,70,1,,,,,,,1,,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/2008,0,0,83,65,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/2008,0,0,70,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/2008,0,0,74,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/2008,0,0,73,59,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/2008,0,0,66,52,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/2008,0,0,69,51,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/2008,0,0,80,56,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/2008,0,0,74,60,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/2008,0,0,70,54,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/2008,0,0,69,55,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/2008,0.15,0,65,55,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/2008,2.34,0,66,56,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/2008,0.01,0,69,63,1,1,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/2008,0.17,0,71,66,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/2008,0,0,74,61,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/2008,0,0,69,59,1,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/2008,0.3,0,71,57,1,,,,1,,,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/2008,0,0,62,52,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/2008,0,0,62,51,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/2008,0,0,61,47,,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/2008,0.32,0,62,52,1,,,,1,,,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/2008,0,0,64,47,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/2008,0,0,63,44,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/2008,0.01,0,64,47,,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/2008,0.04,0,75,58,1,,,,1,,1,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/2008,0,0,72,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/2008,0,0,69,52,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/2008,0,0,70,53,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/2008,0,0,74,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/2008,0,0,68,58,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/2008,0,0,70,57,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/2008,0,0,75,55,1,,,,,,1,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/2008,0,0,60,50,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/2008,0,0,58,43,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/2008,0,0,55,42,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/2008,0,0,60,41,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/2008,0.01,0,61,45,,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/2008,0,0,53,41,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/2008,0,0,53,40,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/2008,0,0,57,39,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/2008,0.94,0,65,53,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/2008,0,0,62,48,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/2008,0.08,0,64,46,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/2008,1.92,0,47,39,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/2008,0,0,46,38,,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/2008,0,0,48,36,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/2008,0,0,61,40,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/2008,0,0,66,50,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/2008,0,0,50,38,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/2008,0.01,0,58,45,1,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/2008,0,0,63,49,1,,,,1,,,1,,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/2008,0.29,0,64,54,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/2008,0.13,0,62,58,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/2008,0,0,64,58,1,,,,,,1,1,,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/2008,0.3,0,60,53,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/2008,0,0,56,47,,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/2008,0,0,51,42,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/2008,0,0,51,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/2008,0,0,50,40,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/2008,0.53,0,58,45,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/2008,0.1,0,64,57,1,,,,1,,,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/2008,0.74,0,67,58,1,,,,1,,,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/2008,0.15,0,60,40,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/2008,0,0,47,36,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/2008,0,0,41,29,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/2008,0,0,37,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/2008,0,0,38,30,,,,,,,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/2008,0,0,38,25,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/2008,0,0,32,23,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/2008,0,0,36,24,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/2008,0.16,0,50,33,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/2008,0.41,0,47,36,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/2008,0,0,45,36,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/2008,0,0,44,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/2008,0,0,49,39,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/2008,0,0,46,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/2008,0.72,0,43,36,1,,,,1,,,,,,1,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/2008,0.11,0,55,43,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/2008,0,0,45,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/2008,0,0,42,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/2008,0.03,0,50,39,,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/2008,0,0,41,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/2008,0.02,0,36,28,1,,,,,,,,,,1,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/2008,0,0,36,20,1,,,,,,1,1,,,1,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/2008,0,0,30,19,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/2008,0,0,58,30,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/2008,0.27,0,65,43,1,,,,1,,,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/2008,2.35,0,43,37,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/2008,0.93,0,44,32,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/2008,0,0,32,27,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/2008,0,0,49,29,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/2008,0.01,0,67,48,1,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/2008,0.28,1,58,30,1,,,,1,,,1,,,1,,1,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/2008,0.42,0,42,32,1,,,,1,,,,,,1,,1,1,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/2008,0,0,42,36,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/2008,0.93,4,37,29,1,1,,,1,,,1,1,,,,1,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/2008,0.04,0.5,31,22,1,,,,,,,1,,,1,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/2008,0.58,0.2,37,25,1,,,,1,,,1,,,,,1,,1,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/2008,0,0,27,13,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/2008,0,0,31,18,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/2008,0.46,0,58,31,1,,,,1,,,1,,,1,,1,1,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/2008,0.13,0,57,33,1,,,,,,,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/2008,0.02,0,41,32,,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/2008,0,0,48,41,1,,,,,,1,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/2008,0,0,65,47,1,,,,,,,,,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/2008,0,0,47,37,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/2008,0,0,43,33,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/2008,0.04,0.3,35,18,1,,,,,,1,1,,,,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/2009,0,0,26,15,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/2009,0,0,34,23,,,,,,,,,,,,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/2009,0,0,38,29,,,,,,,,,,,,,,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/2009,0,0,42,25,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/2009,0,0,43,38,,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/2009,0.08,0,38,31,1,,,,1,,,,,,1,,1,1,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/2009,1.19,0,38,31,1,,,,1,,,,,,1,,1,1,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/2009,0,0,38,29,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/2009,0,0,32,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/2009,0.14,1,30,23,1,,,,1,,1,1,,,,,1,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/2009,0.19,0,31,24,1,,,,1,,,,,,1,,1,1,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/2009,0,0,33,21,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/2009,0,0,41,28,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/2009,0,0,36,16,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/2009,0.05,1,22,15,1,,,,,,,1,,,1,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/2009,0,0,16,9,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/2009,0,0,22,6,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/2009,0.18,2.2,35,22,1,,,,,,,,,,1,,1,,1,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/2009,0.18,1.8,33,26,1,,,,,,,1,,,1,,1,,1,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/2009,0,0,29,19,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/2009,0,0,26,17,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/2009,0,0,37,20,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/2009,0,0,47,31,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/2009,0,0,46,17,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/2009,0,0,27,13,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/2009,0,0,29,19,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/2009,0,0,29,25,,,,,,,1,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/2009,0.97,3,41,24,1,1,,,1,,,1,,,,,1,1,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/2009,0,0,36,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/2009,0,0,35,26,,,,,,,1,1,,,,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/2009,0,0,27,20,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/2009,0,0,52,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/2009,0,0,53,34,,,,,,,,,,,,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/2009,0.35,4.3,34,25,1,1,,,,,,1,1,,,,1,,1,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/2009,0,0,30,17,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/2009,0,0,23,12,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/2009,0,0,32,15,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/2009,0,0,50,28,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/2009,0,0,58,38,,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/2009,0,0,45,33,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/2009,0,0,50,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/2009,0.03,0,65,45,1,,,,1,,1,1,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/2009,0.12,0,57,44,1,,,,,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/2009,0,0,44,31,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/2009,0,0,41,28,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/2009,0,0,42,28,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/2009,0,0,40,28,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/2009,0,0,40,24,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/2009,0.32,0,44,32,1,,,,1,,,,,,1,,1,,1,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/2009,0,0,50,27,1,,,,,,,,,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/2009,0,0,33,23,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/2009,0,0,42,26,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/2009,0.07,0,44,31,1,,,,1,,,,,,1,,1,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/2009,0,0,34,24,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/2009,0,0,37,22,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/2009,0,0,42,24,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/2009,0,0,50,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/2009,0.04,0,61,43,,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/2009,0,0,54,31,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/2009,0.15,1.8,36,28,1,,,,,,1,1,,,1,,1,,1,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/2009,0.49,6.5,28,16,1,1,,,,,1,1,1,,,,,,1,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/2009,0,0,26,12,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/2009,0,0,34,18,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/2009,0,0,43,28,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/2009,0.01,0,55,38,,,,,,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/2009,0,0,70,51,,,,,,,1,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/2009,0,0,64,49,,,,,1,,,,,,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/2009,0.1,0,49,38,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/2009,0.01,0,47,37,1,,,,,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/2009,0,0,58,41,1,,,,,,1,1,,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/2009,0,0,44,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/2009,0,0,40,27,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/2009,0,0,51,32,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/2009,0,0,51,42,,,,,,,1,1,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/2009,0,0,47,40,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/2009,0,0,55,36,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/2009,0,0,64,41,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/2009,0.13,0,53,42,1,,,,1,,,,,,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/2009,0.04,0,46,33,1,,,,,,,,,,1,,1,,1,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/2009,0,0,49,31,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/2009,0,0,54,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/2009,0,0,44,29,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2009,0,0,50,27,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2009,0,0,52,35,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2009,0.4,0,45,42,1,,,,1,,1,1,,,1,,1,,,1,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2009,0,0,63,44,1,,,,,,1,1,,,,,,,,,
