"state_abb","STATION","NAME","DATE","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22","State","Demand Loss (MW)","Date of Restoration","Event Type","Region"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-18,2.3,0,64,60,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-19,0,0,77,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-20,0.28,0,71,63,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-21,0.45,0,78,63,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-22,0,0,75,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-23,0,0,80,66,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-24,0.3,0,76,65,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-25,0,0,80,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-26,0.73,0,83,64,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-27,0.02,0,81,63,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-28,0,0,82,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-29,0,0,81,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-06-30,0.66,0,84,65,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-01,0,0,81,66,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-02,0.6,0,76,66,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-03,0,0,78,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-04,0,0,79,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-05,0,0,79,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-06,0,0,83,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-07,0.13,0,79,61,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-08,0,0,77,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-09,0,0,73,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-10,0,0,78,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-11,0.33,0,78,63,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-12,0.02,0,81,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-13,0,0,79,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-14,0,0,79,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-15,0,0,82,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-16,0,0,84,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-17,0.21,0,86,68,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-18,0.02,0,83,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-19,0,0,81,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-20,0,0,81,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-21,1.14,0,71,64,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-22,0,0,82,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-23,0.39,0,77,64,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-24,0.02,0,78,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-25,0,0,83,66,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-26,1.42,0,84,67,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-27,0.6,0,83,68,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-28,0,0,85,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-29,1.52,0,83,70,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-30,0,0,85,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-07-31,0.71,0,85,67,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-01,0,0,83,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-02,1.05,0,74,67,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-03,0,0,84,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-04,0,0,83,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-05,0,0,85,73,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-06,0,0,77,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-07,0,0,79,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-08,0,0,78,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-09,0.01,0,79,70,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-10,0.52,0,91,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-11,0,0,87,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-12,0,0,79,71,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-13,0.02,0,72,68,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-14,0,0,86,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-15,0,0,88,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-16,0,0,91,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-17,0,0,92,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-18,0.64,0,90,68,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-19,0,0,90,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-20,0,0,89,75,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-21,0.13,0,89,72,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-22,0.74,0,81,70,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-23,0.02,0,84,73,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-24,0,0,82,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-25,0,0,83,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-26,0.03,0,85,70,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-27,0,0,78,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-28,0.51,0,72,64,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-29,0.55,0,72,67,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-30,0,0,81,66,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-08-31,0,0,72,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-01,0,0,74,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-02,0,0,77,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-03,0,0,78,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-04,0,0,83,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-05,0,0,84,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-06,0,0,75,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-07,0,0,74,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-08,0,0,74,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-09,0,0,76,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-10,0,0,68,60,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-11,0.84,0,66,56,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-12,0.03,0,67,63,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-13,0,0,79,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-14,0,0,76,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-15,0,0,78,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-16,0,0,70,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-17,0.01,0,63,55,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-18,0,0,74,56,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-19,0,0,70,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-20,0,0,73,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-21,0,0,75,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-22,0,0,73,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-23,0,0,80,69,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-24,0.03,0,82,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-25,0,0,69,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-26,0.14,0,67,54,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-27,1.03,0,68,59,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-28,0.18,0,72,58,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-29,0,0,66,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-09-30,0,0,60,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-01,0,0,55,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-02,0.06,0,64,47,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-03,0.29,0,70,63,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-04,0,0,74,57,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-05,0,0,67,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-06,0,0,66,50,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-07,0.16,0,69,57,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-08,0,0,63,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-09,0.03,0,69,59,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-10,0,0,66,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-11,0,0,64,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-12,0,0,53,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-13,0,0,64,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-14,0,0,53,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-15,0.59,0,47,37,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-16,0.05,0,46,37,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-17,0.03,0,48,42,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-18,0.29,0,45,41,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-19,0,0,55,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-20,0,0,65,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2009-10-21,0,0,68,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
